likeu,ringanwada,200,200,1,residential,1,700
vcfpo,ringanwada,200,200,1,residential,1,1000
pksqj,ringanwada,200,200,1,residential,1,1100
fsxiy,ringanwada,200,200,1,residential,1,1300
kqwfu,ringanwada,200,200,6,residential,1,700
wwbex,ringanwada,200,200,6,residential,1,1000
mxgav,ringanwada,200,200,6,residential,1,1100
dgbed,ringanwada,200,200,6,residential,1,1300
swdez,ringanwada,200,200,11,residential,1,700
tguiv,ringanwada,200,200,11,residential,1,1000
tpncc,ringanwada,200,200,11,residential,1,1100
dfmdp,ringanwada,200,200,11,residential,1,1300
gohig,ringanwada,200,200,16,residential,1,700
vfphy,ringanwada,200,200,16,residential,1,1000
uyncr,ringanwada,200,200,16,residential,1,1100
ajtfi,ringanwada,200,200,16,residential,1,1300
bledq,ringanwada,200,200,21,residential,1,700
msldn,ringanwada,200,200,21,residential,1,1000
vqdmh,ringanwada,200,200,21,residential,1,1100
hraia,ringanwada,200,200,21,residential,1,1300
tmfqz,ringanwada,200,200,1,residential,2,700
emtsr,ringanwada,200,200,1,residential,2,1000
oiyex,ringanwada,200,200,1,residential,2,1100
drhoj,ringanwada,200,200,1,residential,2,1300
saexu,ringanwada,200,200,6,residential,2,700
kzpwt,ringanwada,200,200,6,residential,2,1000
jmuev,ringanwada,200,200,6,residential,2,1100
sutln,ringanwada,200,200,6,residential,2,1300
phots,ringanwada,200,200,11,residential,2,700
xqaco,ringanwada,200,200,11,residential,2,1000
etrrl,ringanwada,200,200,11,residential,2,1100
sclah,ringanwada,200,200,11,residential,2,1300
tjtaq,ringanwada,200,200,16,residential,2,700
yrqga,ringanwada,200,200,16,residential,2,1000
rnval,ringanwada,200,200,16,residential,2,1100
unjod,ringanwada,200,200,16,residential,2,1300
wyzju,ringanwada,200,200,21,residential,2,700
gvnuo,ringanwada,200,200,21,residential,2,1000
wnbfi,ringanwada,200,200,21,residential,2,1100
bjoxp,ringanwada,200,200,21,residential,2,1300
nnrvx,ringanwada,200,200,1,commercial,1,700
yzavq,ringanwada,200,200,1,commercial,1,1000
towwm,ringanwada,200,200,1,commercial,1,1100
pqkjn,ringanwada,200,200,1,commercial,1,1300
kanwr,ringanwada,200,200,6,commercial,1,700
lgqpe,ringanwada,200,200,6,commercial,1,1000
atxep,ringanwada,200,200,6,commercial,1,1100
lgkwk,ringanwada,200,200,6,commercial,1,1300
jqqlj,ringanwada,200,200,11,commercial,1,700
qjvge,ringanwada,200,200,11,commercial,1,1000
jhkat,ringanwada,200,200,11,commercial,1,1100
ayghm,ringanwada,200,200,11,commercial,1,1300
cswlu,ringanwada,200,200,16,commercial,1,700
mablf,ringanwada,200,200,16,commercial,1,1000
egyal,ringanwada,200,200,16,commercial,1,1100
kuqhy,ringanwada,200,200,16,commercial,1,1300
cyctx,ringanwada,200,200,21,commercial,1,700
fjhrn,ringanwada,200,200,21,commercial,1,1000
gtexx,ringanwada,200,200,21,commercial,1,1100
azqzw,ringanwada,200,200,21,commercial,1,1300
mfepn,ringanwada,200,200,1,commercial,2,700
qbzjf,ringanwada,200,200,1,commercial,2,1000
dtcnq,ringanwada,200,200,1,commercial,2,1100
uscte,ringanwada,200,200,1,commercial,2,1300
ctipz,ringanwada,200,200,6,commercial,2,700
ncvqa,ringanwada,200,200,6,commercial,2,1000
axxzo,ringanwada,200,200,6,commercial,2,1100
pkvwc,ringanwada,200,200,6,commercial,2,1300
fpeiu,ringanwada,200,200,11,commercial,2,700
duwrh,ringanwada,200,200,11,commercial,2,1000
fohuk,ringanwada,200,200,11,commercial,2,1100
hfjev,ringanwada,200,200,11,commercial,2,1300
jiwdt,ringanwada,200,200,16,commercial,2,700
yundh,ringanwada,200,200,16,commercial,2,1000
iiqnt,ringanwada,200,200,16,commercial,2,1100
rooyb,ringanwada,200,200,16,commercial,2,1300
trkzi,ringanwada,200,200,21,commercial,2,700
cwcjk,ringanwada,200,200,21,commercial,2,1000
frefh,ringanwada,200,200,21,commercial,2,1100
rscxl,ringanwada,200,200,21,commercial,2,1300
xbcja,ringanwada,1200,600,1,residential,1,700
vdwjb,ringanwada,1200,600,1,residential,1,1000
ypgkl,ringanwada,1200,600,1,residential,1,1100
cbzft,ringanwada,1200,600,1,residential,1,1300
epxba,ringanwada,1200,600,6,residential,1,700
wkirp,ringanwada,1200,600,6,residential,1,1000
cmiud,ringanwada,1200,600,6,residential,1,1100
qarvn,ringanwada,1200,600,6,residential,1,1300
kklpo,ringanwada,1200,600,11,residential,1,700
dynzc,ringanwada,1200,600,11,residential,1,1000
aqftn,ringanwada,1200,600,11,residential,1,1100
oilwc,ringanwada,1200,600,11,residential,1,1300
juofk,ringanwada,1200,600,16,residential,1,700
epvxm,ringanwada,1200,600,16,residential,1,1000
jizdg,ringanwada,1200,600,16,residential,1,1100
ctpzg,ringanwada,1200,600,16,residential,1,1300
deilo,ringanwada,1200,600,21,residential,1,700
tzhqk,ringanwada,1200,600,21,residential,1,1000
rlsko,ringanwada,1200,600,21,residential,1,1100
fhhfi,ringanwada,1200,600,21,residential,1,1300
qbioc,ringanwada,1200,600,1,residential,2,700
coqdw,ringanwada,1200,600,1,residential,2,1000
gxxiz,ringanwada,1200,600,1,residential,2,1100
kjmkh,ringanwada,1200,600,1,residential,2,1300
jihak,ringanwada,1200,600,6,residential,2,700
xaexy,ringanwada,1200,600,6,residential,2,1000
xeoyi,ringanwada,1200,600,6,residential,2,1100
rgafr,ringanwada,1200,600,6,residential,2,1300
gnpyy,ringanwada,1200,600,11,residential,2,700
nuzas,ringanwada,1200,600,11,residential,2,1000
hnypx,ringanwada,1200,600,11,residential,2,1100
amyds,ringanwada,1200,600,11,residential,2,1300
tjvvb,ringanwada,1200,600,16,residential,2,700
mlsdl,ringanwada,1200,600,16,residential,2,1000
dwvxs,ringanwada,1200,600,16,residential,2,1100
gnfzy,ringanwada,1200,600,16,residential,2,1300
ejydj,ringanwada,1200,600,21,residential,2,700
sobru,ringanwada,1200,600,21,residential,2,1000
mpxtl,ringanwada,1200,600,21,residential,2,1100
appms,ringanwada,1200,600,21,residential,2,1300
ovsho,ringanwada,1200,600,1,commercial,1,700
jgckx,ringanwada,1200,600,1,commercial,1,1000
hmshm,ringanwada,1200,600,1,commercial,1,1100
exqyn,ringanwada,1200,600,1,commercial,1,1300
yjocj,ringanwada,1200,600,6,commercial,1,700
rkhdj,ringanwada,1200,600,6,commercial,1,1000
nyqev,ringanwada,1200,600,6,commercial,1,1100
mhrjd,ringanwada,1200,600,6,commercial,1,1300
ursfy,ringanwada,1200,600,11,commercial,1,700
vwjtp,ringanwada,1200,600,11,commercial,1,1000
hwfnj,ringanwada,1200,600,11,commercial,1,1100
omohn,ringanwada,1200,600,11,commercial,1,1300
savnz,ringanwada,1200,600,16,commercial,1,700
ofena,ringanwada,1200,600,16,commercial,1,1000
gwiyq,ringanwada,1200,600,16,commercial,1,1100
vfthw,ringanwada,1200,600,16,commercial,1,1300
rbuuu,ringanwada,1200,600,21,commercial,1,700
tlsvk,ringanwada,1200,600,21,commercial,1,1000
hjskt,ringanwada,1200,600,21,commercial,1,1100
fmrrd,ringanwada,1200,600,21,commercial,1,1300
nklzc,ringanwada,1200,600,1,commercial,2,700
gwmza,ringanwada,1200,600,1,commercial,2,1000
dimgn,ringanwada,1200,600,1,commercial,2,1100
wjyhn,ringanwada,1200,600,1,commercial,2,1300
xcfbd,ringanwada,1200,600,6,commercial,2,700
dresc,ringanwada,1200,600,6,commercial,2,1000
rvouu,ringanwada,1200,600,6,commercial,2,1100
csbcd,ringanwada,1200,600,6,commercial,2,1300
soynq,ringanwada,1200,600,11,commercial,2,700
ctcze,ringanwada,1200,600,11,commercial,2,1000
iicab,ringanwada,1200,600,11,commercial,2,1100
aggmz,ringanwada,1200,600,11,commercial,2,1300
qppqg,ringanwada,1200,600,16,commercial,2,700
ivvhp,ringanwada,1200,600,16,commercial,2,1000
mxkmq,ringanwada,1200,600,16,commercial,2,1100
ynmhm,ringanwada,1200,600,16,commercial,2,1300
icxcl,ringanwada,1200,600,21,commercial,2,700
luiuk,ringanwada,1200,600,21,commercial,2,1000
unjeh,ringanwada,1200,600,21,commercial,2,1100
cklvx,ringanwada,1200,600,21,commercial,2,1300
bhtbq,ringanwada,1200,900,1,residential,1,700
yehfv,ringanwada,1200,900,1,residential,1,1000
bjpzt,ringanwada,1200,900,1,residential,1,1100
bhifd,ringanwada,1200,900,1,residential,1,1300
xomho,ringanwada,1200,900,6,residential,1,700
psvxm,ringanwada,1200,900,6,residential,1,1000
hlrcm,ringanwada,1200,900,6,residential,1,1100
omgfs,ringanwada,1200,900,6,residential,1,1300
yldxl,ringanwada,1200,900,11,residential,1,700
brwzm,ringanwada,1200,900,11,residential,1,1000
lnrif,ringanwada,1200,900,11,residential,1,1100
lougs,ringanwada,1200,900,11,residential,1,1300
xneds,ringanwada,1200,900,16,residential,1,700
sczcf,ringanwada,1200,900,16,residential,1,1000
puriv,ringanwada,1200,900,16,residential,1,1100
dwnrt,ringanwada,1200,900,16,residential,1,1300
isjvf,ringanwada,1200,900,21,residential,1,700
rhigf,ringanwada,1200,900,21,residential,1,1000
rmixo,ringanwada,1200,900,21,residential,1,1100
yesgy,ringanwada,1200,900,21,residential,1,1300
vivwe,ringanwada,1200,900,1,residential,2,700
zvitd,ringanwada,1200,900,1,residential,2,1000
fchdg,ringanwada,1200,900,1,residential,2,1100
weywv,ringanwada,1200,900,1,residential,2,1300
jrozr,ringanwada,1200,900,6,residential,2,700
nscpr,ringanwada,1200,900,6,residential,2,1000
nlmtc,ringanwada,1200,900,6,residential,2,1100
bjcgx,ringanwada,1200,900,6,residential,2,1300
iqbzw,ringanwada,1200,900,11,residential,2,700
awtkd,ringanwada,1200,900,11,residential,2,1000
ulmmx,ringanwada,1200,900,11,residential,2,1100
icjcm,ringanwada,1200,900,11,residential,2,1300
vocad,ringanwada,1200,900,16,residential,2,700
ppxwm,ringanwada,1200,900,16,residential,2,1000
kyqfm,ringanwada,1200,900,16,residential,2,1100
yrzjz,ringanwada,1200,900,16,residential,2,1300
iumkl,ringanwada,1200,900,21,residential,2,700
udamh,ringanwada,1200,900,21,residential,2,1000
sqnsw,ringanwada,1200,900,21,residential,2,1100
tyduo,ringanwada,1200,900,21,residential,2,1300
eipms,ringanwada,1200,900,1,commercial,1,700
ttyog,ringanwada,1200,900,1,commercial,1,1000
htybt,ringanwada,1200,900,1,commercial,1,1100
skffg,ringanwada,1200,900,1,commercial,1,1300
nyisp,ringanwada,1200,900,6,commercial,1,700
jnxzb,ringanwada,1200,900,6,commercial,1,1000
dmuxs,ringanwada,1200,900,6,commercial,1,1100
nsope,ringanwada,1200,900,6,commercial,1,1300
dhoxh,ringanwada,1200,900,11,commercial,1,700
fzuae,ringanwada,1200,900,11,commercial,1,1000
fegoz,ringanwada,1200,900,11,commercial,1,1100
ucbht,ringanwada,1200,900,11,commercial,1,1300
ssmhx,ringanwada,1200,900,16,commercial,1,700
ydnbm,ringanwada,1200,900,16,commercial,1,1000
puoop,ringanwada,1200,900,16,commercial,1,1100
ocdko,ringanwada,1200,900,16,commercial,1,1300
znjzl,ringanwada,1200,900,21,commercial,1,700
ymnhm,ringanwada,1200,900,21,commercial,1,1000
wjbqy,ringanwada,1200,900,21,commercial,1,1100
dbvul,ringanwada,1200,900,21,commercial,1,1300
btsgp,ringanwada,1200,900,1,commercial,2,700
ouebs,ringanwada,1200,900,1,commercial,2,1000
ztcya,ringanwada,1200,900,1,commercial,2,1100
mgtvs,ringanwada,1200,900,1,commercial,2,1300
oqibx,ringanwada,1200,900,6,commercial,2,700
brsjb,ringanwada,1200,900,6,commercial,2,1000
rxpta,ringanwada,1200,900,6,commercial,2,1100
bhzie,ringanwada,1200,900,6,commercial,2,1300
htgct,ringanwada,1200,900,11,commercial,2,700
gbajl,ringanwada,1200,900,11,commercial,2,1000
gnfay,ringanwada,1200,900,11,commercial,2,1100
nnbpb,ringanwada,1200,900,11,commercial,2,1300
kfnjw,ringanwada,1200,900,16,commercial,2,700
lyzah,ringanwada,1200,900,16,commercial,2,1000
hmamx,ringanwada,1200,900,16,commercial,2,1100
mdgbd,ringanwada,1200,900,16,commercial,2,1300
vmoiq,ringanwada,1200,900,21,commercial,2,700
nxqaz,ringanwada,1200,900,21,commercial,2,1000
anqyc,ringanwada,1200,900,21,commercial,2,1100
httss,ringanwada,1200,900,21,commercial,2,1300
etbli,ringanwada,1200,1200,1,residential,1,700
liqvd,ringanwada,1200,1200,1,residential,1,1000
iigep,ringanwada,1200,1200,1,residential,1,1100
fdjfs,ringanwada,1200,1200,1,residential,1,1300
nmtqg,ringanwada,1200,1200,6,residential,1,700
kiegf,ringanwada,1200,1200,6,residential,1,1000
tnrcu,ringanwada,1200,1200,6,residential,1,1100
pnxkz,ringanwada,1200,1200,6,residential,1,1300
jcton,ringanwada,1200,1200,11,residential,1,700
bgzli,ringanwada,1200,1200,11,residential,1,1000
mpofs,ringanwada,1200,1200,11,residential,1,1100
pfdni,ringanwada,1200,1200,11,residential,1,1300
yzdju,ringanwada,1200,1200,16,residential,1,700
ntmxs,ringanwada,1200,1200,16,residential,1,1000
epbns,ringanwada,1200,1200,16,residential,1,1100
fdlsn,ringanwada,1200,1200,16,residential,1,1300
eehaj,ringanwada,1200,1200,21,residential,1,700
tqstz,ringanwada,1200,1200,21,residential,1,1000
awgjy,ringanwada,1200,1200,21,residential,1,1100
kunmu,ringanwada,1200,1200,21,residential,1,1300
kilbb,ringanwada,1200,1200,1,residential,2,700
umkpi,ringanwada,1200,1200,1,residential,2,1000
ttkcw,ringanwada,1200,1200,1,residential,2,1100
youpv,ringanwada,1200,1200,1,residential,2,1300
nulyg,ringanwada,1200,1200,6,residential,2,700
gncvu,ringanwada,1200,1200,6,residential,2,1000
eerzk,ringanwada,1200,1200,6,residential,2,1100
bcmbt,ringanwada,1200,1200,6,residential,2,1300
ibxmf,ringanwada,1200,1200,11,residential,2,700
czyav,ringanwada,1200,1200,11,residential,2,1000
uylbn,ringanwada,1200,1200,11,residential,2,1100
sdyel,ringanwada,1200,1200,11,residential,2,1300
pbfvd,ringanwada,1200,1200,16,residential,2,700
lnbsn,ringanwada,1200,1200,16,residential,2,1000
pzgje,ringanwada,1200,1200,16,residential,2,1100
vtqbu,ringanwada,1200,1200,16,residential,2,1300
venzz,ringanwada,1200,1200,21,residential,2,700
lrwbp,ringanwada,1200,1200,21,residential,2,1000
wvzrl,ringanwada,1200,1200,21,residential,2,1100
noqws,ringanwada,1200,1200,21,residential,2,1300
rzhbf,ringanwada,1200,1200,1,commercial,1,700
kiejf,ringanwada,1200,1200,1,commercial,1,1000
ttnwp,ringanwada,1200,1200,1,commercial,1,1100
niaqw,ringanwada,1200,1200,1,commercial,1,1300
hvbei,ringanwada,1200,1200,6,commercial,1,700
adheq,ringanwada,1200,1200,6,commercial,1,1000
ezggf,ringanwada,1200,1200,6,commercial,1,1100
lpjst,ringanwada,1200,1200,6,commercial,1,1300
nodxd,ringanwada,1200,1200,11,commercial,1,700
ncgat,ringanwada,1200,1200,11,commercial,1,1000
gceat,ringanwada,1200,1200,11,commercial,1,1100
wtbka,ringanwada,1200,1200,11,commercial,1,1300
gvhyv,ringanwada,1200,1200,16,commercial,1,700
tvmvm,ringanwada,1200,1200,16,commercial,1,1000
rfvee,ringanwada,1200,1200,16,commercial,1,1100
piphe,ringanwada,1200,1200,16,commercial,1,1300
zaxdw,ringanwada,1200,1200,21,commercial,1,700
wabrg,ringanwada,1200,1200,21,commercial,1,1000
dxdwi,ringanwada,1200,1200,21,commercial,1,1100
htori,ringanwada,1200,1200,21,commercial,1,1300
ufoqq,ringanwada,1200,1200,1,commercial,2,700
buicm,ringanwada,1200,1200,1,commercial,2,1000
fpkrv,ringanwada,1200,1200,1,commercial,2,1100
kdzve,ringanwada,1200,1200,1,commercial,2,1300
cnlsm,ringanwada,1200,1200,6,commercial,2,700
llawu,ringanwada,1200,1200,6,commercial,2,1000
kwwye,ringanwada,1200,1200,6,commercial,2,1100
hnbee,ringanwada,1200,1200,6,commercial,2,1300
wcdrd,ringanwada,1200,1200,11,commercial,2,700
gijre,ringanwada,1200,1200,11,commercial,2,1000
szfug,ringanwada,1200,1200,11,commercial,2,1100
gzugx,ringanwada,1200,1200,11,commercial,2,1300
gmqcr,ringanwada,1200,1200,16,commercial,2,700
xgyzf,ringanwada,1200,1200,16,commercial,2,1000
omato,ringanwada,1200,1200,16,commercial,2,1100
fiqac,ringanwada,1200,1200,16,commercial,2,1300
nqrzj,ringanwada,1200,1200,21,commercial,2,700
vlwtq,ringanwada,1200,1200,21,commercial,2,1000
zprzx,ringanwada,1200,1200,21,commercial,2,1100
cpoaw,ringanwada,1200,1200,21,commercial,2,1300
tofvl,ringanwada,2200,1100,1,residential,1,700
pexhs,ringanwada,2200,1100,1,residential,1,1000
wgqdi,ringanwada,2200,1100,1,residential,1,1100
dkxgp,ringanwada,2200,1100,1,residential,1,1300
mhxbl,ringanwada,2200,1100,6,residential,1,700
zkdio,ringanwada,2200,1100,6,residential,1,1000
wmtnt,ringanwada,2200,1100,6,residential,1,1100
jekmx,ringanwada,2200,1100,6,residential,1,1300
hhjmd,ringanwada,2200,1100,11,residential,1,700
tjdrd,ringanwada,2200,1100,11,residential,1,1000
tqluk,ringanwada,2200,1100,11,residential,1,1100
zhlvu,ringanwada,2200,1100,11,residential,1,1300
dsuif,ringanwada,2200,1100,16,residential,1,700
xkons,ringanwada,2200,1100,16,residential,1,1000
sqcvb,ringanwada,2200,1100,16,residential,1,1100
lcxkq,ringanwada,2200,1100,16,residential,1,1300
wyagk,ringanwada,2200,1100,21,residential,1,700
snicn,ringanwada,2200,1100,21,residential,1,1000
bypai,ringanwada,2200,1100,21,residential,1,1100
sbjfc,ringanwada,2200,1100,21,residential,1,1300
vhvhk,ringanwada,2200,1100,1,residential,2,700
uvrve,ringanwada,2200,1100,1,residential,2,1000
acoxr,ringanwada,2200,1100,1,residential,2,1100
ekjke,ringanwada,2200,1100,1,residential,2,1300
voiul,ringanwada,2200,1100,6,residential,2,700
gikdz,ringanwada,2200,1100,6,residential,2,1000
wzlbb,ringanwada,2200,1100,6,residential,2,1100
cjzuw,ringanwada,2200,1100,6,residential,2,1300
puwnh,ringanwada,2200,1100,11,residential,2,700
latte,ringanwada,2200,1100,11,residential,2,1000
jjowq,ringanwada,2200,1100,11,residential,2,1100
fezik,ringanwada,2200,1100,11,residential,2,1300
rptvc,ringanwada,2200,1100,16,residential,2,700
xfrmw,ringanwada,2200,1100,16,residential,2,1000
hocdu,ringanwada,2200,1100,16,residential,2,1100
digqp,ringanwada,2200,1100,16,residential,2,1300
impqa,ringanwada,2200,1100,21,residential,2,700
xjsdl,ringanwada,2200,1100,21,residential,2,1000
hbawd,ringanwada,2200,1100,21,residential,2,1100
csozd,ringanwada,2200,1100,21,residential,2,1300
paojc,ringanwada,2200,1100,1,commercial,1,700
dbxtm,ringanwada,2200,1100,1,commercial,1,1000
kcpmx,ringanwada,2200,1100,1,commercial,1,1100
bdogg,ringanwada,2200,1100,1,commercial,1,1300
cnkqq,ringanwada,2200,1100,6,commercial,1,700
oubyn,ringanwada,2200,1100,6,commercial,1,1000
uiqbf,ringanwada,2200,1100,6,commercial,1,1100
itzmm,ringanwada,2200,1100,6,commercial,1,1300
rooke,ringanwada,2200,1100,11,commercial,1,700
tncby,ringanwada,2200,1100,11,commercial,1,1000
abwbt,ringanwada,2200,1100,11,commercial,1,1100
ccubg,ringanwada,2200,1100,11,commercial,1,1300
zyymv,ringanwada,2200,1100,16,commercial,1,700
wkrvo,ringanwada,2200,1100,16,commercial,1,1000
veaol,ringanwada,2200,1100,16,commercial,1,1100
zmjsi,ringanwada,2200,1100,16,commercial,1,1300
umuep,ringanwada,2200,1100,21,commercial,1,700
qhxuj,ringanwada,2200,1100,21,commercial,1,1000
vnhuo,ringanwada,2200,1100,21,commercial,1,1100
hwlqo,ringanwada,2200,1100,21,commercial,1,1300
wopez,ringanwada,2200,1100,1,commercial,2,700
gsmnh,ringanwada,2200,1100,1,commercial,2,1000
yonos,ringanwada,2200,1100,1,commercial,2,1100
fteeu,ringanwada,2200,1100,1,commercial,2,1300
gstnd,ringanwada,2200,1100,6,commercial,2,700
cyepb,ringanwada,2200,1100,6,commercial,2,1000
maowl,ringanwada,2200,1100,6,commercial,2,1100
nnkun,ringanwada,2200,1100,6,commercial,2,1300
aqtuf,ringanwada,2200,1100,11,commercial,2,700
fqyhq,ringanwada,2200,1100,11,commercial,2,1000
tvboj,ringanwada,2200,1100,11,commercial,2,1100
nzdrm,ringanwada,2200,1100,11,commercial,2,1300
alofb,ringanwada,2200,1100,16,commercial,2,700
llvua,ringanwada,2200,1100,16,commercial,2,1000
nudcy,ringanwada,2200,1100,16,commercial,2,1100
onwaz,ringanwada,2200,1100,16,commercial,2,1300
jnebe,ringanwada,2200,1100,21,commercial,2,700
fcgoy,ringanwada,2200,1100,21,commercial,2,1000
xffzm,ringanwada,2200,1100,21,commercial,2,1100
xpjjf,ringanwada,2200,1100,21,commercial,2,1300
nipeq,ringanwada,2200,1650,1,residential,1,700
djdgt,ringanwada,2200,1650,1,residential,1,1000
xdsry,ringanwada,2200,1650,1,residential,1,1100
qicic,ringanwada,2200,1650,1,residential,1,1300
ichng,ringanwada,2200,1650,6,residential,1,700
snclv,ringanwada,2200,1650,6,residential,1,1000
pfgeo,ringanwada,2200,1650,6,residential,1,1100
cvorn,ringanwada,2200,1650,6,residential,1,1300
uebeu,ringanwada,2200,1650,11,residential,1,700
qxbhc,ringanwada,2200,1650,11,residential,1,1000
wbkmd,ringanwada,2200,1650,11,residential,1,1100
hydxa,ringanwada,2200,1650,11,residential,1,1300
muydu,ringanwada,2200,1650,16,residential,1,700
pqouo,ringanwada,2200,1650,16,residential,1,1000
dklot,ringanwada,2200,1650,16,residential,1,1100
osvne,ringanwada,2200,1650,16,residential,1,1300
dvumb,ringanwada,2200,1650,21,residential,1,700
ulfgj,ringanwada,2200,1650,21,residential,1,1000
rpwrw,ringanwada,2200,1650,21,residential,1,1100
cggmk,ringanwada,2200,1650,21,residential,1,1300
xhtno,ringanwada,2200,1650,1,residential,2,700
oefde,ringanwada,2200,1650,1,residential,2,1000
hsgzs,ringanwada,2200,1650,1,residential,2,1100
jnjka,ringanwada,2200,1650,1,residential,2,1300
gbzta,ringanwada,2200,1650,6,residential,2,700
dhoko,ringanwada,2200,1650,6,residential,2,1000
mhqpt,ringanwada,2200,1650,6,residential,2,1100
jojei,ringanwada,2200,1650,6,residential,2,1300
elyin,ringanwada,2200,1650,11,residential,2,700
ewgfa,ringanwada,2200,1650,11,residential,2,1000
qoeim,ringanwada,2200,1650,11,residential,2,1100
poalw,ringanwada,2200,1650,11,residential,2,1300
xvpao,ringanwada,2200,1650,16,residential,2,700
ahxhr,ringanwada,2200,1650,16,residential,2,1000
qbhid,ringanwada,2200,1650,16,residential,2,1100
eqnui,ringanwada,2200,1650,16,residential,2,1300
zqzoy,ringanwada,2200,1650,21,residential,2,700
pdiwr,ringanwada,2200,1650,21,residential,2,1000
ujjsc,ringanwada,2200,1650,21,residential,2,1100
nmbhb,ringanwada,2200,1650,21,residential,2,1300
avezj,ringanwada,2200,1650,1,commercial,1,700
zrbgj,ringanwada,2200,1650,1,commercial,1,1000
bvljx,ringanwada,2200,1650,1,commercial,1,1100
zdjim,ringanwada,2200,1650,1,commercial,1,1300
jxalw,ringanwada,2200,1650,6,commercial,1,700
vbuuv,ringanwada,2200,1650,6,commercial,1,1000
zpnwh,ringanwada,2200,1650,6,commercial,1,1100
bayuy,ringanwada,2200,1650,6,commercial,1,1300
mqgly,ringanwada,2200,1650,11,commercial,1,700
pdoup,ringanwada,2200,1650,11,commercial,1,1000
pogje,ringanwada,2200,1650,11,commercial,1,1100
qwxmv,ringanwada,2200,1650,11,commercial,1,1300
igcnp,ringanwada,2200,1650,16,commercial,1,700
dfidt,ringanwada,2200,1650,16,commercial,1,1000
ckgwf,ringanwada,2200,1650,16,commercial,1,1100
rztcw,ringanwada,2200,1650,16,commercial,1,1300
bsrtd,ringanwada,2200,1650,21,commercial,1,700
kwqtw,ringanwada,2200,1650,21,commercial,1,1000
xvnzm,ringanwada,2200,1650,21,commercial,1,1100
axdnv,ringanwada,2200,1650,21,commercial,1,1300
urbea,ringanwada,2200,1650,1,commercial,2,700
yscff,ringanwada,2200,1650,1,commercial,2,1000
hsraq,ringanwada,2200,1650,1,commercial,2,1100
mnvia,ringanwada,2200,1650,1,commercial,2,1300
oiijs,ringanwada,2200,1650,6,commercial,2,700
nlyqi,ringanwada,2200,1650,6,commercial,2,1000
cjqmi,ringanwada,2200,1650,6,commercial,2,1100
qzzua,ringanwada,2200,1650,6,commercial,2,1300
lcyal,ringanwada,2200,1650,11,commercial,2,700
mbteo,ringanwada,2200,1650,11,commercial,2,1000
pnsfc,ringanwada,2200,1650,11,commercial,2,1100
vbnzk,ringanwada,2200,1650,11,commercial,2,1300
fzifq,ringanwada,2200,1650,16,commercial,2,700
fdgxf,ringanwada,2200,1650,16,commercial,2,1000
agmhp,ringanwada,2200,1650,16,commercial,2,1100
vtcfy,ringanwada,2200,1650,16,commercial,2,1300
zkjxs,ringanwada,2200,1650,21,commercial,2,700
ceusi,ringanwada,2200,1650,21,commercial,2,1000
ohuol,ringanwada,2200,1650,21,commercial,2,1100
lqnsi,ringanwada,2200,1650,21,commercial,2,1300
ngaoe,ringanwada,2200,2200,1,residential,1,700
jwdzg,ringanwada,2200,2200,1,residential,1,1000
tyvga,ringanwada,2200,2200,1,residential,1,1100
xmxkb,ringanwada,2200,2200,1,residential,1,1300
zktkm,ringanwada,2200,2200,6,residential,1,700
qqmhi,ringanwada,2200,2200,6,residential,1,1000
csrad,ringanwada,2200,2200,6,residential,1,1100
unwji,ringanwada,2200,2200,6,residential,1,1300
tvkth,ringanwada,2200,2200,11,residential,1,700
nnvyr,ringanwada,2200,2200,11,residential,1,1000
xslrq,ringanwada,2200,2200,11,residential,1,1100
imypy,ringanwada,2200,2200,11,residential,1,1300
xxzmg,ringanwada,2200,2200,16,residential,1,700
ncrtr,ringanwada,2200,2200,16,residential,1,1000
weaem,ringanwada,2200,2200,16,residential,1,1100
akyll,ringanwada,2200,2200,16,residential,1,1300
yoefz,ringanwada,2200,2200,21,residential,1,700
spois,ringanwada,2200,2200,21,residential,1,1000
ublyx,ringanwada,2200,2200,21,residential,1,1100
odupy,ringanwada,2200,2200,21,residential,1,1300
frasl,ringanwada,2200,2200,1,residential,2,700
dsldx,ringanwada,2200,2200,1,residential,2,1000
wdrvi,ringanwada,2200,2200,1,residential,2,1100
lvrak,ringanwada,2200,2200,1,residential,2,1300
wjqov,ringanwada,2200,2200,6,residential,2,700
qvkph,ringanwada,2200,2200,6,residential,2,1000
tgixn,ringanwada,2200,2200,6,residential,2,1100
evqka,ringanwada,2200,2200,6,residential,2,1300
zmijn,ringanwada,2200,2200,11,residential,2,700
cusgo,ringanwada,2200,2200,11,residential,2,1000
kyojb,ringanwada,2200,2200,11,residential,2,1100
pnptg,ringanwada,2200,2200,11,residential,2,1300
lulmx,ringanwada,2200,2200,16,residential,2,700
bsqhm,ringanwada,2200,2200,16,residential,2,1000
hmrfz,ringanwada,2200,2200,16,residential,2,1100
obokk,ringanwada,2200,2200,16,residential,2,1300
pxusn,ringanwada,2200,2200,21,residential,2,700
vmfui,ringanwada,2200,2200,21,residential,2,1000
wrzns,ringanwada,2200,2200,21,residential,2,1100
hjrqt,ringanwada,2200,2200,21,residential,2,1300
jeesr,ringanwada,2200,2200,1,commercial,1,700
kypzk,ringanwada,2200,2200,1,commercial,1,1000
yahto,ringanwada,2200,2200,1,commercial,1,1100
